SerialNumber,NetworkIPv4_CIDR,CountryName,CountryCode,RegionName,RegionCode,CityName,Latitude,Longitude
445,10.157.24.0/29,Canada,CA,Ontario,ON,Toronto,43.6693,-79.3158
446,10.157.23.0/24,Canada,CA,Ontario,ON,Toronto,43.6693,-79.3158
447,10.157.18.0/24,Canada,CA,Ontario,ON,Toronto,43.6693,-79.3158
448,10.157.22.0/24,Canada,CA,Ontario,ON,Toronto,43.6693,-79.3158
449,10.157.19.0/24,Canada,CA,Ontario,ON,Toronto,43.6693,-79.3158
450,10.146.42.0/23,Canada,CA,Ontario,ON,Toronto,43.6693,-79.3158
453,10.157.32.0/24,Canada,CA,Ontario,ON,Markham,43.845,-79.322
454,10.146.40.0/24,Canada,CA,Ontario,ON,Markham,43.845,-79.322
455,10.158.200.0/24,Canada,CA,Ontario,ON,Markham,43.845,-79.322
456,10.157.34.0/24,Canada,CA,Ontario,ON,Markham,43.845,-79.322
457,10.158.202.0/24,Canada,CA,Ontario,ON,Markham,43.845,-79.322
458,10.158.203.0/24,Canada,CA,Ontario,ON,Markham,43.845,-79.322
459,10.157.160.0/24,Canada,CA,Quebec,QC,Montreal,45.5242,-73.593
460,10.158.237.0/24,Canada,CA,Quebec,QC,Montreal,45.5242,-73.593
461,10.146.156.0/24,Canada,CA,Quebec,QC,Montreal,45.5242,-73.593
462,10.146.157.0/24,Canada,CA,Quebec,QC,Montreal,45.5242,-73.593
463,10.157.163.0/24,Canada,CA,Quebec,QC,Montreal,45.5242,-73.593
464,10.157.162.0/24,Canada,CA,Quebec,QC,Montreal,45.5242,-73.593
495,10.249.67.96/27,China,CN,Guangdong,30,Guangzhou,23.1167,113.25
496,10.249.67.64/27,China,CN,Guangdong,30,Guangzhou,23.1167,113.25
497,10.249.67.32/27,China,CN,Guangdong,30,Guangzhou,23.1167,113.25
498,10.249.67.128/25,China,CN,Guangdong,30,Guangzhou,23.1167,113.25
499,10.249.67.16/28,China,CN,Guangdong,30,Guangzhou,23.1167,113.25
500,10.249.67.0/28,China,CN,Guangdong,30,Guangzhou,23.1167,113.25
519,10.61.221.0/24,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
520,10.61.208.192/26,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
521,10.61.208.128/27,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
522,10.61.208.0/26,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
523,10.61.200.0/26,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
524,10.61.219.0/24,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
525,10.61.217.224/27,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
526,10.61.217.192/27,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
527,10.61.217.128/26,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
528,10.61.217.0/25,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
529,10.61.215.192/27,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
530,10.61.214.0/24,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
531,10.61.213.128/25,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
532,10.61.213.0/26,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
533,10.61.212.0/24,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
534,10.61.211.0/24,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
535,10.61.209.0/24,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
536,10.61.208.64/26,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
537,10.61.208.160/27,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
538,10.61.213.96/27,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
539,10.61.222.0/24,China,CN,Zhejiang,02,Hangzhou,30.294,120.1619
540,221.4.169.16/29,China,CN,Guangdong,30,Foshan,23.0287,113.1341
541,219.135.60.80/29,China,CN,Guangdong,30,Foshan,23.0287,113.1341
542,10.48.164.0/24,China,CN,Guangdong,30,Foshan,23.0287,113.1341
543,116.7.236.192/29,China,CN,Guangdong,30,Shenzhen,22.5333,114.1333
544,10.182.33.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
545,10.182.8.0/22,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
546,10.182.16.0/23,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
547,10.182.26.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
548,10.182.28.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
549,10.182.30.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
550,10.182.32.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
551,10.182.224.0/28,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
552,10.182.29.16/28,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
553,10.182.29.0/28,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
554,10.182.27.32/28,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
555,10.182.31.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
556,192.168.28.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
557,10.182.27.0/27,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
558,10.182.35.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
559,145.247.182.128/25,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
560,145.247.188.0/28,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
561,10.45.0.0/16,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
562,192.168.24.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
563,192.168.31.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
564,192.168.29.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
565,10.182.36.0/22,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
566,192.168.30.0/24,Denmark,DK,Capital Region,17,Vallensbaek Strand,55.6139,12.3895
575,10.182.148.0/22,Denmark,DK,Central Jutland,18,Aarhus,56.1112,10.2099
576,85.191.125.168/30,Denmark,DK,Central Jutland,18,Aarhus,56.1112,10.2099
577,10.181.251.96/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
578,10.181.252.32/28,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
579,10.181.252.96/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
580,10.181.66.8/30,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
581,10.181.252.104/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
582,10.181.252.160/30,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
583,10.181.78.0/28,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
584,10.181.80.0/23,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
585,10.181.70.0/24,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
586,10.181.65.0/24,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
587,10.181.42.128/25,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
588,10.181.40.0/24,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
589,10.181.38.0/23,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
590,10.181.252.112/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
591,10.181.82.0/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
592,10.181.252.120/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
593,10.181.68.0/26,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
594,10.181.82.16/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
595,10.181.137.16/30,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
596,10.181.137.24/30,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
597,10.181.248.16/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
598,10.181.248.32/28,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
599,10.181.82.8/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
600,10.181.42.0/26,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
601,10.181.41.0/28,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
602,10.181.66.12/30,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
603,10.181.64.0/24,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
604,10.181.36.0/23,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
605,20.20.20.0/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
606,10.181.251.104/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
607,10.181.79.0/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
608,10.181.245.0/28,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
609,10.181.245.16/28,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
610,10.181.76.0/24,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
611,145.247.5.0/26,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
612,10.181.199.0/26,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
613,10.181.72.0/24,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
614,10.181.66.1/32,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
615,10.181.250.0/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
616,10.181.69.32/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
617,10.181.249.0/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
618,10.181.74.0/24,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
619,10.181.251.40/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
620,10.181.69.16/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
621,10.181.251.48/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
622,10.181.251.56/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
623,10.181.251.64/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
624,10.181.68.128/25,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
625,10.181.69.0/28,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
626,10.181.251.112/29,Finland,FI,Uusimaa,35,Espoo,60.1499,24.7569
627,10.181.137.28/30,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
628,10.181.137.20/30,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
629,10.181.43.0/26,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
630,10.181.248.8/29,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
631,10.181.248.80/29,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
632,10.181.252.164/30,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
633,10.181.254.0/29,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
634,10.181.254.16/28,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
635,10.181.251.0/29,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
636,10.181.79.8/29,Finland,FI,Uusimaa,35,Helsinki,60.1758,24.9349
637,10.181.188.0/26,Finland,FI,South Karelia,17,Lappeenranta,61.0691,28.2845
638,10.181.188.64/26,Finland,FI,South Karelia,17,Lappeenranta,61.0691,28.2845
639,10.181.188.128/25,Finland,FI,South Karelia,17,Lappeenranta,61.0691,28.2845
640,10.181.190.0/26,Finland,FI,South Karelia,17,Lappeenranta,61.0691,28.2845
641,10.181.190.64/26,Finland,FI,South Karelia,17,Lappeenranta,61.0691,28.2845
642,10.181.224.88/29,Finland,FI,South Karelia,17,Lappeenranta,61.0691,28.2845
643,10.181.189.0/24,Finland,FI,South Karelia,17,Lappeenranta,61.0691,28.2845
916,10.67.106.96/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
917,10.67.143.32/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
918,10.67.143.40/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
919,10.67.143.48/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
920,10.67.143.56/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
921,10.67.143.64/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
922,10.67.143.72/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
923,10.67.143.8/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
924,10.67.143.24/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
925,10.67.143.96/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
926,10.67.145.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
927,10.67.147.128/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
928,10.67.147.192/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
929,10.67.148.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
930,10.67.163.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
931,10.67.196.128/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
932,10.67.144.128/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
933,10.67.143.16/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
934,10.67.142.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
935,10.67.107.128/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
936,10.67.107.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
937,10.67.108.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
938,10.67.109.128/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
939,10.67.110.160/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
940,10.67.110.224/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
941,10.67.111.128/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
942,10.67.111.160/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
943,10.67.143.0/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
944,10.67.111.192/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
945,10.67.112.0/22,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
946,10.67.116.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
947,10.67.116.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
948,10.67.117.128/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
949,10.67.117.96/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
950,10.67.119.224/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
951,10.67.140.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
952,10.67.140.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
953,10.67.111.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
954,10.69.124.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
955,10.69.86.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
956,10.69.84.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
957,10.69.92.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
958,10.70.108.128/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
959,10.70.109.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
960,194.2.219.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
961,194.2.219.128/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
962,194.2.219.232/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
963,194.2.219.240/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
964,194.2.219.144/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
965,10.26.8.0/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
966,10.67.107.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
967,10.26.8.80/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
968,10.26.46.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
969,10.67.106.64/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
970,10.67.105.160/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
971,10.26.28.192/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
972,10.26.24.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
973,10.26.14.128/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
974,10.26.16.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
975,10.26.17.0/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
976,10.26.17.128/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
977,10.26.17.192/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
978,10.26.17.224/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
979,10.26.19.64/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
980,10.26.2.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
981,10.26.20.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
982,10.26.22.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
983,10.26.23.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
984,10.26.17.32/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
985,10.26.3.128/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
986,10.26.32.128/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
987,10.26.32.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
988,10.26.32.64/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
989,10.26.10.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
990,10.67.117.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
991,194.4.224.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
992,10.26.0.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
993,10.26.0.112/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
994,10.26.0.128/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
995,10.26.0.96/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
996,10.26.1.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
997,10.26.33.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
998,10.26.33.40/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
999,10.26.33.48/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1000,10.26.9.192/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1001,10.26.9.208/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1002,10.67.101.0/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1003,10.67.104.160/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1004,10.67.104.192/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1005,10.67.104.64/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1006,10.67.105.128/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1007,10.26.49.160/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1008,10.26.49.192/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1009,10.26.49.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1010,10.26.50.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1011,10.26.49.144/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1012,10.26.49.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1013,10.26.48.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1014,10.26.40.0/22,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1015,10.26.44.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1016,10.26.45.0/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1017,10.26.48.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1018,10.26.48.112/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1019,10.26.48.128/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1020,10.26.48.192/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1021,10.67.105.192/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1022,10.26.51.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1023,10.26.8.48/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1024,10.26.8.64/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1025,10.26.9.0/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1026,10.26.60.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1027,10.26.56.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1028,10.26.56.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1029,10.26.52.128/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1030,10.26.52.192/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1031,10.26.52.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1032,10.26.53.144/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1033,10.26.53.96/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1034,10.26.55.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1035,10.26.56.0/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1036,10.26.52.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1037,10.67.104.96/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1038,10.67.104.48/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1039,194.2.219.48/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1040,194.2.219.224/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1041,10.67.104.104/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1042,10.67.111.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1043,10.67.116.192/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1044,10.67.109.0/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1045,194.2.219.248/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1046,194.2.219.176/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1047,194.2.219.152/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1048,194.2.219.136/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1049,10.67.149.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1050,10.67.149.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1051,10.67.148.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1052,10.67.142.16/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1053,10.67.119.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1054,10.68.175.0/24,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1055,10.68.174.128/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1056,10.68.174.0/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1057,10.68.172.0/23,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1058,10.67.106.192/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1059,10.70.106.0/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1060,10.26.58.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1061,194.2.219.192/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1062,10.26.38.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1063,10.67.106.128/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1064,10.26.56.160/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1065,10.67.106.160/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1066,10.26.0.160/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1067,10.26.17.48/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1068,10.26.28.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1069,10.26.56.16/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1070,10.26.19.192/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1071,10.26.28.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1072,10.26.19.96/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1073,10.26.18.128/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1074,10.26.9.128/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1075,10.26.29.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1076,10.26.35.0/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1077,10.26.36.0/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1078,10.26.36.128/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1079,10.26.58.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1080,10.26.56.176/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1081,10.26.54.32/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1082,10.26.53.80/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1083,10.26.37.128/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1084,10.26.37.0/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1085,10.67.117.16/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1086,10.67.119.64/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1087,10.67.137.16/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1088,10.67.137.0/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1089,10.67.196.192/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1090,10.67.149.192/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1091,10.67.148.208/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1092,10.67.146.0/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1093,10.67.144.192/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1094,10.67.144.0/25,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1095,10.67.142.224/27,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1096,10.67.137.32/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1097,194.2.219.160/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1098,10.67.142.208/29,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1099,10.67.117.0/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1100,10.67.141.80/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1101,10.67.142.128/26,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
1102,10.67.142.64/28,France,FR,Brittany,BRE,Rennes,48.11,-1.6744
